"wages,num_children,pre_tax_deductions,itemized_deductions,raise_percent,months_elapsed,pay_frequency_biweekly,pay_frequency_monthly,pay_frequency_weekly,adjusted_wages,tax,target_with_noise,target_tax_bracket"
"57350,4,10822,0,4.5008375234174425,3,False,False,True,49109.2303196799,-12574.578863012004,-4071.261574425608,4910.92303196799"
"123008,1,2563,0,10.574488381968711,1,True,False,False,133452.46666889207,-1862.8066666388493,8676.197333511365,13345.246666889208"
"124297,2,3292,0,16.518354146320608,12,False,True,False,141536.81865325212,16432.322797987817,7322.945492260171,14153.681865325212"
"55351,1,3586,1,9.262294276750229,3,True,False,False,56891.77250512402,-4318.0835310578495,1051.3418004099212,5689.177250512403"
"118668,0,16087,1,5.56915092747146,6,False,False,True,109189.80002261183,-8691.239998304114,7235.184001808946,10918.980002261183"
"144585,1,16100,1,13.09418150712598,7,False,False,True,147417.2223320781,-4792.243045943165,8293.377786566247,14741.722233207809"
"45305,0,6643,0,16.47534791598246,8,False,False,True,46126.156373335856,-1366.0843626664146,3690.0925098668686,4612.615637333586"
"105353,0,3959,1,1.2628058585478263,11,False,False,True,102724.4038561559,8709.968030221438,6717.952308492471,10272.440385615591"
"106797,1,11005,0,15.535809668144545,4,True,False,False,112383.77865128832,-5835.561067435584,6990.702292103066,11238.377865128832"
"95953,2,10775,1,16.432958659235425,3,False,False,True,100945.91682229616,-10585.465619163891,2575.6733457836926,10094.591682229617"
"87458,4,161,0,9.230458551772136,5,False,False,True,95369.77444020887,1809.6734025130545,-370.4180447832905,9536.977444020888"
"137112,4,16029,0,19.666113136369347,9,False,True,False,148047.60104353874,-1570.3823826018925,3843.8080834831,14804.760104353874"
"50358,0,16977,0,15.734166814146182,6,False,False,True,41304.41172426774,-12605.89412067992,3304.352937941419,4130.441172426774"
"33267,0,14226,1,15.473251297913317,9,False,True,False,24188.486509276816,-11904.37026770636,435.0789207421453,2418.848650927682"
"112745,2,11154,0,14.956771488241436,6,False,False,True,118454.0120144178,-3433.399098918664,5476.320961153424,11845.401201441782"
"119588,3,12080,0,3.01216206436548,2,False,False,True,111110.18436953338,-12000.245390761664,2888.814749562671,11111.018436953338"
"68513,1,3390,0,4.344617729060216,5,False,True,False,68099.62794471101,78.10174654443836,3447.9702355768814,6809.962794471102"
"56092,0,5997,0,9.2798026292885,12,False,False,True,55300.2268908205,3197.584033623076,4424.01815126564,5530.02268908205"
"41338,4,12693,0,5.280086999189317,11,True,False,False,30827.68236372488,-10708.90617498783,-5533.78541090201,3082.7682363724884"
"30412,2,17047,0,8.30481944668081,9,True,False,False,15890.661690124565,-15341.513059860989,-2728.7470647900345,1589.0661690124566"
"37543,1,9324,1,17.769282198458413,8,False,False,True,34890.12161576724,-7902.5878384232765,-708.7902707386206,3489.012161576724"
"135891,2,541,1,16.486537837585384,7,True,False,False,157753.72113287315,9309.7880991264,7120.297690629852,15775.372113287316"
"63496,1,5093,0,12.600797569599644,1,False,True,False,66404.00242479298,-5199.287469690088,3312.320193983439,6640.400242479299"
"90692,1,13428,1,17.16240788502207,4,False,False,True,92828.9309590842,-11115.15345204579,3926.3144767267368,9282.893095908421"
"119084,0,11166,1,15.675447780344983,12,False,False,True,126584.95023474601,7496.642535211904,8626.796018779682,12658.495023474601"
"122920,2,17251,0,8.57969863681781,7,False,True,False,116215.16556437645,-7572.710513117061,5297.213245150117,11621.516556437646"
"74425,2,16063,0,4.021303040998903,11,False,True,False,61354.85478826343,-7418.044966613777,908.3883830610748,6135.485478826344"
"68756,4,10258,0,10.284020800186784,7,False,True,False,65568.88134137641,-7623.147882629565,-2754.489492689887,6556.888134137642"
"48888,4,16044,1,14.724577650571003,6,False,False,True,40042.551521811154,-17837.508635864164,-6296.595878255108,4004.2551521811156"
"65735,0,5469,0,8.72839197459186,8,False,True,False,66003.60846449796,1678.2608464497953,5280.288677159837,6600.360846449796"
"77295,0,6256,1,13.335438195677945,11,False,True,False,81346.62695334927,3789.361206085525,5007.730156267942,8134.662695334928"
"147474,3,10720,0,1.8865485258208723,6,True,False,False,139536.16857296907,-2450.7873570273205,5162.893485837525,13953.616857296907"
"144352,4,1169,1,14.960094727428068,10,True,False,False,164778.19594093697,13574.399492617122,3682.255675274959,16477.819594093697"
"113042,1,830,0,16.25427239786124,3,False,False,True,130586.15460399029,3098.105797649636,8446.892368319224,13058.615460399029"
"115999,2,1651,0,14.136757115610823,4,True,False,False,130746.49688653741,2968.8748443268705,6459.719750922994,13074.649688653742"
"47955,0,17520,1,19.34527175052731,3,True,False,False,39712.02506796538,-17373.7990599513,1676.9620054372303,3971.202506796538"
"67841,2,19194,1,16.533041149212806,1,False,True,False,59863.18044603747,-22205.785244424533,-710.9455643170022,5986.318044603748"
"100640,2,9518,1,18.061874557530764,10,False,True,False,109299.47055469896,1334.1838193373678,3243.957644375916,10929.947055469896"
"95510,3,13258,1,18.671421669152963,5,True,False,False,100085.07483620799,-11174.057822737,506.8059868966393,10008.5074836208"
"64911,4,16184,1,16.02695983747617,1,True,False,False,59130.25990010415,-21242.5717512487,-4769.579207991667,5913.025990010416"
"89031,0,1019,1,13.485176840129984,1,True,False,False,100017.98779253612,-1756.0376525932984,6501.43902340289,10001.798779253613"
"118726,2,10028,0,0.1143716272157857,2,False,False,True,108833.78885812822,-9056.455278546797,4706.7031086502575,10883.378885812823"
"37357,0,12448,1,9.316515064462491,4,False,False,True,28389.370532631256,-12406.131473368438,771.1496426105005,2838.9370532631256"
"62479,1,12485,0,11.42324597244722,6,False,False,True,57131.1298511253,-8263.790261165603,2570.4903880900238,5713.11298511253"
"91476,3,1283,0,6.080605448959993,8,True,False,False,95755.29464049064,5420.829464049064,1660.423571239251,9575.529464049065"
"74811,1,17043,1,6.362088938069441,3,True,False,False,62527.542355459125,-17059.10466167028,1502.2033884367302,6252.754235545913"
"66208,0,18394,0,19.223188314203306,1,False,False,True,60541.28851906773,-17407.308893511654,4843.303081525419,6054.128851906774"
"50150,0,1733,1,17.834217304054917,3,False,False,True,57360.85997798354,-1516.980250825617,3088.8687982386837,5736.085997798355"
"101180,4,18509,1,16.983580110034083,12,True,False,False,99854.9863553325,-6754.402046700125,-1511.6010915733996,9985.498635533251"
"73286,2,18555,0,8.120236034122213,3,False,True,False,60681.99617996681,-17583.612643251246,854.5596943973451,6068.199617996681"
"142856,2,16230,0,0.2739710081782909,5,False,False,True,127017.38402344318,-9277.0384985348,6161.390721875456,12701.73840234432"
"98450,1,14472,1,1.6044449291142815,11,True,False,False,85557.57603271301,-3717.93329550196,3344.6060826170415,8555.757603271302"
"51352,3,12889,1,6.243927364352073,12,True,False,False,41669.38158014207,-9705.24276297869,-4166.449473588635,4166.938158014207"
"85069,2,3471,0,0.3148582599135396,12,False,True,False,81865.84677312584,7329.527015968875,2549.267741850068,8186.584677312585"
"141888,4,9028,0,0.3429956383039623,4,True,False,False,133346.66965127672,-5909.266517436164,2667.7335721021373,13334.666965127673"
"140448,1,8329,0,18.33206603284822,4,True,False,False,157866.02010181468,-1019.2489949092668,10629.281608145175,15786.602010181468"
"44397,1,2097,0,14.123170042381082,9,False,False,True,48570.26380371593,2603.067177918041,1885.621104297274,4857.0263803715925"
"71555,4,14082,1,6.179119801363053,7,False,False,True,61894.469173865335,-13434.058947286783,-4548.442466090773,6189.446917386534"
"76959,3,13930,1,2.6528915520190632,4,False,True,False,65070.63880951835,-14979.968059524082,-2294.3488952385314,6507.063880951835"
"30728,4,10077,1,10.232714357901544,3,False,True,False,23795.308467895986,-14806.7884324539,-7596.375322568321,2379.530846789599"
"80517,3,6397,1,0.1069232170872891,6,True,False,False,74206.09136670218,-5351.768147497337,-1563.5126906638252,7420.6091366702185"
"149180,4,2757,0,18.76827487716288,3,False,False,True,174421.51246175158,-112.805782684316,5953.7209969401265,17442.15124617516"
"96234,4,18284,0,8.296302387778944,6,False,True,False,85933.86363985519,-14467.66022701086,-1125.2909088115848,8593.386363985519"
"69954,0,18994,1,8.046699104746654,11,False,True,False,56588.987891734476,-10601.33916488651,3027.119031338758,5658.898789173448"
"77280,1,17833,1,7.811872151635644,11,False,True,False,65484.01479878402,-9376.910465167197,1738.7211839027214,6548.401479878402"
"109459,4,5017,1,1.3865666077552952,12,True,False,False,105959.72194318287,5629.508291477428,-1023.2222445453699,10595.972194318289"
"46779,4,16370,1,12.76644479583653,9,False,False,True,36381.01521104437,-16435.51078875751,-6589.518783116451,3638.101521104437"
"93932,2,7999,1,14.660072392567066,6,False,True,False,99703.49919978609,-3921.312560016044,2476.2799359828878,9970.34991997861"
"102936,1,10195,1,13.522507951765803,12,False,False,True,106660.52878522963,4333.3293177844425,5032.8423028183715,10666.052878522964"
"54466,2,2096,1,2.768709866587886,4,False,True,False,53878.00551593576,-3297.299724203212,-1189.759558725139,5387.8005515935765"
"66939,1,15433,1,11.576803360711851,5,False,True,False,59255.3964016269,-13764.97522489832,1240.431712130152,5925.53964016269"
"99896,2,10595,1,11.389689683445075,6,False,False,True,100678.84440617429,-6249.461669536928,2554.307552493943,10067.88444061743"
"65270,4,15941,0,17.368215758827642,11,False,False,True,60665.23442578681,-9407.642766454312,-3146.7812459370552,6066.523442578681"
"89163,4,19715,1,7.582553167512939,3,False,False,True,76208.83188074955,-22117.85630447189,-3403.293449540036,7620.883188074956"
"112637,0,15078,0,7.429718873188684,8,True,False,False,105927.61244719353,-2977.4387552806456,8474.208995775483,10592.761244719353"
"81934,2,5105,0,12.370541174363712,4,False,True,False,86964.67920580317,-2501.5160397098416,2957.1743364642534,8696.467920580317"
"94895,3,19362,1,12.66145306999026,8,True,False,False,87548.08589076727,-13670.991410923274,-496.15312873861876,8754.808589076727"
"62307,0,2839,1,9.385704546515807,10,False,False,True,65315.950931797604,3680.368866474701,3725.276074543808,6531.595093179761"
"84098,2,3384,0,8.861187246608422,10,False,True,False,88166.08125065276,6059.760156331595,3053.2865000522206,8816.608125065277"
"90921,2,10851,0,9.882953412757654,3,True,False,False,89055.68007241338,-9104.499497284498,3124.4544057930707,8905.568007241338"
"35486,0,10053,1,17.22090599006624,10,False,True,False,31544.0106996349,-6853.373662545638,1023.5208559707921,3154.40106996349"
"38335,4,13493,0,9.2233380250782,7,True,False,False,28377.766631913728,-13829.30791970755,-5729.778669446901,2837.776663191373"
"116900,2,17069,1,18.79863583939645,11,False,False,True,121806.60529625445,-1973.6042717650123,4244.528423700356,12180.660529625446"
"132795,4,14139,1,10.08007527192652,12,True,False,False,132041.8359573548,1788.125393603219,1063.3468765883845,13204.183595735482"
"119112,0,7531,1,18.98401386361783,9,False,True,False,134193.23859323247,6412.9768417386495,9235.459087458597,13419.323859323247"
"127203,4,4283,0,16.656638037381516,4,False,True,False,144107.7432826904,-863.4628358654791,3528.6194626152337,14410.774328269043"
"41130,1,7736,0,7.248626452316582,8,False,True,False,36375.36005983781,-4324.863994016219,910.0288047870249,3637.5360059837813"
"117508,3,7710,1,17.27282842593232,3,False,True,False,130094.95522674455,-7542.31417899708,2907.596418139565,13009.495522674457"
"135955,2,1619,0,2.2012656840223044,7,False,False,True,137328.73076071253,8538.926441562346,6986.298460857002,13732.873076071253"
"148324,3,13975,0,18.50094350686029,3,True,False,False,161790.33944711546,-10383.79977073317,6943.227155769237,16179.033944711548"
"90566,4,12835,0,12.632870301657832,12,False,False,True,89172.08531739943,-1533.937202390087,-866.2331746080454,8917.208531739943"
"96703,2,15261,0,1.0878149704462237,7,False,False,True,82493.94971087063,-8707.44190029882,2599.5159768696503,8249.394971087064"
"57192,4,1431,0,12.885134473016231,11,False,False,True,63130.26610780744,3446.174089823522,-2949.578711375405,6313.026610780744"
"31062,1,9067,0,19.48495308289512,10,False,True,False,28047.416126608885,-5427.697984173889,243.79329012871085,2804.7416126608887"
"114076,0,4713,0,1.3960130922925784,10,False,True,False,110955.51589516368,9745.56448689546,8876.441271613096,11095.55158951637"
"119780,2,9557,1,11.093754195601726,11,False,True,False,123511.09877549176,4739.863581630118,4380.8879020393415,12351.109877549177"
"51545,1,9435,0,14.955886995187448,11,True,False,False,49819.01195166937,-2287.573356645463,1985.5209561335496,4981.901195166937"
"51689,1,4998,0,16.205171733990625,6,False,True,False,55067.29121758242,-1493.1031586813187,2405.3832974065936,5506.729121758242"
"41174,2,162,0,8.276549306415916,2,True,False,False,44419.786411423695,-1047.4553397144075,-446.4170870861044,4441.978641142369"
"118461,4,1974,0,4.0833311833648605,11,False,True,False,121324.15495312585,10979.496306054803,1705.9323962500675,12132.415495312585"
"133033,1,19675,0,0.8468455754476767,3,False,True,False,114484.58407438532,-15644.01559721055,7158.766725950825,11448.458407438533"
"39348,3,8461,0,11.594523141944496,6,False,False,True,35449.212965892315,-8167.734027558076,-3164.062962728615,3544.9212965892316"
"53714,1,17015,0,9.058221405352215,4,False,False,True,41564.53304567089,-15086.023347716457,1325.1626436536712,4156.45330456709"
"68102,4,17289,0,18.97488790299422,6,False,False,True,63735.27815969712,-15212.179138022717,-2901.17774722423,6373.527815969712"
"104460,4,2014,1,1.2120981542981957,1,True,False,False,103712.1577319799,-6692.423028350251,-1203.0273814416087,10371.21577319799"
"132634,3,9833,0,13.707906868920114,10,True,False,False,140982.3451965235,6018.9181495654375,5278.587615721881,14098.234519652351"
"119930,1,7896,0,0.4993244424011434,12,False,True,False,112632.8398037717,9183.325970565757,7010.627184301737,11263.283980377171"
"36801,4,204,0,3.4286835342108546,1,True,False,False,37858.78982742494,-3728.215127157189,-4971.296813806005,3785.878982742494"
"133150,2,16965,0,9.071579998456684,3,False,True,False,128263.8087679451,-13518.91967120206,6261.104701435608,12826.38087679451"
"102267,0,9032,1,9.097448856057364,8,True,False,False,102538.68802162418,125.06880216241734,6703.0950417299355,10253.868802162418"
"78136,0,5347,1,13.71401085867288,8,True,False,False,83504.57952453264,1538.1579524532644,5180.366361962611,8350.457952453266"
"53625,0,2643,1,18.20426069735513,11,True,False,False,60744.03479895669,4072.717284856544,3359.5227839165354,6074.403479895669"
"112873,1,8017,1,12.780643178298416,4,False,False,True,119281.89537464076,-4652.055231267962,6042.551629971262,11928.189537464077"
"130843,3,18681,1,19.070701957030177,6,True,False,False,137114.678561637,-11996.324107877224,3469.174284930961,13711.467856163701"
"102592,4,17258,1,17.63231279755995,8,False,False,True,103423.3423452727,-11189.86576547273,-1226.1326123781837,10342.33423452727"
"107052,2,5560,1,11.689995910615805,7,False,False,True,114006.37442223245,902.0577619453396,3620.5099537785954,11400.637442223246"
"74261,2,15892,1,16.675839018376546,11,True,False,False,70752.64481343661,-7978.361338152465,160.21158507492873,7075.264481343661"
"31542,1,14531,1,12.85155220647268,7,False,True,False,21064.63659696561,-14416.381797765507,-1814.8290722427512,2106.463659696561"
"51677,0,17073,1,1.571156618474543,4,False,True,False,35415.92660572909,-16448.553669713547,1333.2741284583271,3541.592660572909"
"76732,1,4000,1,14.8112944651902,9,False,True,False,84097.00246902974,2910.912777765845,3227.7601975223797,8409.700246902974"
"80343,3,14289,1,1.898168825346924,12,True,False,False,67579.04577934848,-7008.793133097728,-2093.676337652121,6757.904577934849"
"69081,3,17055,1,11.881655611394248,10,False,True,False,60233.96651290727,-12393.879185886592,-2681.282678967418,6023.396651290727"
"92856,4,7927,1,14.052804117164577,6,False,False,True,97977.87179103435,-5984.134615672424,-1661.7702567172519,9797.787179103436"
"123105,4,15562,1,1.3305521642171048,12,False,True,False,109180.97624175948,-2850.553563736081,-765.5219006592415,10918.097624175949"
"118858,3,1171,1,4.615893078530635,11,True,False,False,123173.35819527994,10926.349251850992,2353.8686556223965,12317.335819527994"
"49065,3,11918,0,18.313444645233,3,False,True,False,46132.49161518358,-12741.106564430616,-2309.4006707853137,4613.249161518358"
"113460,3,9135,1,12.326289844657929,5,False,False,True,118310.4084577489,-6169.661971390694,1964.8326766199116,11831.04084577489"
"118092,1,6342,0,4.925720376210632,5,True,False,False,117566.88170667467,402.3051066671669,7405.350536533973,11756.688170667469"
"84693,3,17833,1,13.813595422960132,5,False,True,False,78559.14837156761,-16808.490726777025,-1215.2681302745905,7855.914837156762"
"56962,2,11929,1,11.935528399233792,8,True,False,False,51831.71568677155,-9552.928431322844,-1353.4627450582757,5183.171568677156"
"58295,0,2539,0,10.031513998358967,9,True,False,False,61603.871085343366,4677.072997101129,4928.30968682747,6160.387108534337"
"43807,3,3959,1,19.523739499761675,9,True,False,False,48400.764562660595,-3068.526486700684,-3627.9388349871524,4840.07645626606"
"72348,0,13183,0,13.66907554815018,6,False,True,False,69054.3027775757,-7015.202291681823,5524.344222206056,6905.4302777575695"
"56432,1,5432,0,7.508822193358253,6,True,False,False,55237.37854015592,-1881.7966094883056,2418.9902832124735,5523.737854015592"
"113285,0,18745,0,16.00146864153736,9,False,True,False,112667.26375056559,-3961.12032806137,9013.381100045248,11266.72637505656"
"136995,1,1753,1,17.691665858423754,4,False,False,True,159478.69764274763,3308.584882137382,9258.295811419812,15947.869764274765"
"121792,2,18322,1,2.5044111903366284,6,False,True,False,106520.17247693478,-12958.837064229892,3021.6137981547818,10652.017247693479"
"87854,1,10123,1,4.01105955690533,4,False,False,True,81254.8762631236,-8554.10618684382,3000.3901010498885,8125.487626312361"
"70262,1,16376,0,4.3245401825555945,11,False,True,False,56924.50842306721,-7297.180091828259,2553.9606738453767,5692.450842306721"
"67080,4,6588,0,13.824236187730808,1,True,False,False,69765.29763472982,-9633.583779565875,-2418.776189221614,6976.529763472983"
"31324,3,6304,1,12.060791101065666,7,False,True,False,28797.92220449781,-8232.581807106442,-5196.166223640175,2879.792220449781"
"121267,3,7345,1,12.379831293971764,10,True,False,False,128934.65001526073,4689.956251907592,2814.7720012208592,12893.465001526074"
"65909,2,15352,1,18.81546599379002,11,False,False,True,62958.08548184707,-8584.363246246028,-463.3531614522344,6295.808548184707"
"119339,2,597,1,15.51823065614612,12,False,True,False,137261.30128273822,16081.745192410734,5480.904102619057,13726.130128273822"
"49870,3,19446,1,2.558738490235664,6,True,False,False,31700.042885080526,-20610.04678361896,-4963.996569193558,3170.004288508053"
"64578,4,2336,0,6.950141648503621,9,False,False,True,66730.26247377068,1433.9545282992012,-2661.579002098346,6673.026247377068"
"102124,3,9879,0,8.707872923514712,7,False,False,True,101137.82814441017,-3165.027537364109,2091.026251552814,10113.782814441018"
"147611,4,572,0,7.919231774952098,7,False,True,False,158728.65721532455,9366.807506340898,4698.292577225964,15872.865721532457"
"133605,2,7521,1,13.386172183237584,2,False,False,True,143968.5953454146,-7733.760116364636,6017.487627633167,14396.85953454146"
"56790,0,6171,0,17.83786206513125,12,True,False,False,60749.12186678803,3867.0182800182047,4859.929749343042,6074.912186678804"
"148874,2,18474,0,6.12102927045576,11,False,False,True,139512.6211160983,1249.1604034635166,7161.009689287865,13951.26211160983"
"55289,2,13992,0,11.037542728423713,9,False,False,True,47399.54699911819,-9085.450962599203,-208.03624007054486,4739.954699911819"
"85129,1,11861,0,15.788188438271714,10,True,False,False,86708.32693561634,-539.834133047958,4936.666154849307,8670.832693561633"
"123714,1,12464,0,8.324361176906987,9,False,False,True,121548.4001863987,1612.3950209698542,7723.872014911896,12154.840018639872"
"124246,1,1633,1,3.362362567985917,6,False,False,True,126790.60099621979,4998.770074716484,6643.248079697583,12679.06009962198"
"45485,1,17901,0,9.499019305274963,3,False,False,True,31904.62893100432,-17033.288915087338,552.3703144803458,3190.462893100432"
"74482,4,12485,1,1.1044504148605694,1,False,False,True,62819.61675799644,-17543.692290525047,-4474.430659360285,6281.961675799645"
"116188,3,10849,1,18.847669080045534,4,True,False,False,127237.72975072332,-8944.663512463834,2679.018380057865,12723.772975072332"
"34748,0,3648,1,1.4964241038994608,3,False,False,True,31619.97744762298,-4325.450845714138,1029.5981958098382,3161.997744762298"
"116769,2,15177,1,8.769134305011564,12,True,False,False,111831.63043661894,-125.70543450715924,3446.5304349295166,11183.163043661894"
"39435,4,13140,1,10.597625221770524,1,False,False,True,30474.173506205203,-18594.822831172434,-7062.066119503584,3047.4173506205207"
"33709,0,17921,0,19.70607664574571,3,False,False,True,22430.72137651442,-16407.81044838071,1794.4577101211535,2243.072137651442"
"60355,4,14357,0,3.3204364728572155,4,False,False,True,48002.04943319298,-15239.04752834035,-4159.836045344562,4800.204943319298"
"85771,4,13368,1,2.2886303722471717,8,False,False,True,74365.98115658014,-10594.601884341986,-3550.7215074735886,7436.598115658014"
"87799,2,3137,1,0.1741229412508715,9,True,False,False,84814.87820118885,2757.586297633745,1285.1902560951085,8481.487820118886"
"43116,3,97,1,3.111428737386046,3,True,False,False,44360.523614411366,-3429.842864459574,-3951.1581108470905,4436.052361441137"
"55470,1,11407,0,4.145459581353352,6,True,False,False,46362.486429776705,-8074.288517766748,1708.9989143821367,4636.248642977671"
"72344,3,12722,1,12.611618831661849,10,False,True,False,68745.74952757744,-7538.531309052822,-2000.3400377938042,6874.5749527577445"
"72918,2,12924,0,4.394135807828008,11,False,False,True,63198.11594835203,-4457.209057101596,1055.8492758681623,6319.811594835203"
"82224,2,3750,1,0.4104162945865042,5,False,False,True,78811.46069406082,-2589.9087066211987,804.9168555248662,7881.1460694060825"
"69298,2,8535,0,16.532366910049774,6,True,False,False,72219.5996213263,-4478.405028400528,1777.5679697061041,7221.959962132631"
"138492,0,4666,1,7.311914020079335,4,False,True,False,143952.41596468826,764.9207982344133,10016.193277175062,14395.241596468826"
"110219,3,16009,0,7.073933731614678,10,False,False,True,102006.81901964838,-4257.022622543951,2160.5455215718703,10200.68190196484"
"91629,3,16994,1,6.049580583358532,6,True,False,False,80178.17019272559,-14706.08723554558,-1085.746384581952,8017.817019272559"
"96040,4,1727,0,19.50746554292842,7,False,False,True,113047.96990742844,4315.809866899986,1043.8375925942764,11304.796990742845"
"129518,4,1854,0,3.4023083461856296,9,False,False,True,132070.6017238127,9212.517693928929,2565.6481379050165,13207.06017238127"
"129835,4,10800,0,17.964761279064703,10,True,False,False,142359.54780667365,4344.943475834207,3388.763824533893,14235.954780667365"
"58016,2,5055,0,15.53606664279776,7,True,False,False,61974.404423485554,-1189.9271129450144,957.9523538788444,6197.440442348556"
"53960,3,10271,0,1.5295991099862616,6,False,False,True,44514.37167974859,-9162.097124018856,-2438.8502656201126,4451.437167974859"
"63591,2,18708,0,19.734582030016973,1,False,False,True,57432.41805870809,-19756.24477426615,594.5934446966476,5743.24180587081"
"112848,0,12819,0,5.427319270780211,2,True,False,False,106153.62125069006,-9844.684468732748,8492.289700055206,10615.362125069007"
"133333,4,9369,1,1.9716585404482467,1,False,False,True,126592.87148173587,-13669.476606478302,627.4297185388696,12659.287148173587"
"141732,2,9283,1,16.58628468251519,9,False,False,True,155957.07300622243,5306.508213200024,6976.565840497795,15595.707300622244"
"144821,2,13171,1,14.133510673553998,10,True,False,False,152118.29149254764,3490.1614365684545,6669.463319403811,15211.829149254765"
"97641,0,5774,1,12.344376117558015,10,False,False,True,103920.17228494481,5937.771535618102,6813.6137827955845,10392.017228494482"
"66395,1,6519,1,3.119617273978663,9,False,False,True,61947.26988905814,-1816.5446374809608,1455.7815911246507,6194.726988905814"
"141276,3,10983,0,9.569922325119238,7,False,True,False,143813.00346403546,-438.3496968968975,5505.040277122836,14381.300346403546"
"52700,1,18133,0,15.611120537744275,2,True,False,False,42794.06052339123,-17609.82348691522,1423.5248418712981,4279.406052339123"
"64620,4,14939,0,6.0724787628768055,6,False,True,False,53605.03577657099,-13798.197316757176,-3711.5971378743207,5360.503577657099"
"133214,2,781,0,6.233796570300829,11,False,True,False,140737.28976316054,16677.76484243457,7258.983181052843,14073.728976316055"
"50559,0,16282,0,0.0628181209624423,4,False,True,False,34308.7602137774,-13752.46198931113,2744.700817102192,3430.8760213777405"
"123045,0,6823,1,3.484868032907591,1,False,False,True,120509.95587109115,-7231.338051611361,8140.796469687293,12050.995587109115"
"123396,3,18489,1,17.508112502436685,1,False,False,True,126511.31050350677,-21676.496118706164,2620.904840280542,12651.131050350677"
"91642,1,7193,1,8.834929832754142,12,False,True,False,92545.50639733255,4767.775959599881,3903.6405117866034,9254.550639733256"
"106539,3,2113,1,19.68468998468868,5,False,True,False,125397.87186278748,856.4294914242164,2531.829749022998,12539.787186278749"
"51732,2,16280,0,7.914159271475851,12,False,True,False,39546.15287431989,-9906.077068852015,-836.307770054409,3954.6152874319887"
"121362,3,13565,0,14.303729095604824,2,False,False,True,125156.29170500793,-13096.967707374804,4012.503336400634,12515.629170500793"
"60354,0,10183,0,5.638380858094583,4,False,True,False,53573.9883830944,-6995.15058084528,4285.919070647552,5357.39883830944"
"43843,0,17961,1,7.27619282281867,1,False,True,False,29072.101219308388,-19373.086234758644,825.768097544671,2907.210121930839"
"140008,4,9203,0,3.814519751817893,4,True,False,False,136145.63281412522,-5935.568359293739,2891.650625130018,13614.563281412522"
"144065,4,18658,1,6.9412473699879,11,True,False,False,135406.90802357305,-3474.075146758707,1332.5526418858444,13540.690802357305"
"101726,2,15795,0,10.944750408412862,6,False,False,True,97064.65680046206,-9330.525739965346,3765.1725440369655,9706.465680046207"
"47640,1,18810,0,19.83545761958499,10,True,False,False,38279.61200997029,-12673.798498753717,1062.368960797623,3827.961200997029"
"82528,3,13489,1,13.284034261435714,4,True,False,False,80002.04779527767,-13814.447610236117,-1099.8361763777866,8000.204779527768"
"68413,2,5546,0,3.984919088166281,1,True,False,False,65593.20269578719,-6656.75996630266,1247.4562156629754,6559.320269578719"
"82638,4,6852,0,0.8992288318310226,7,False,False,True,76529.10472204852,-3556.153336820754,-1877.6716222361183,7652.910472204852"
"82736,3,2551,1,2.527129626290212,2,True,False,False,82275.84596760746,-5430.328850809814,-917.9323225914031,8227.584596760746"
"137892,4,6411,0,11.251104025460949,9,False,False,True,146995.3723627886,6847.216890813717,3759.629789023087,14699.53723627886"
"140133,3,16391,1,15.303206576335327,3,False,True,False,145186.842471616,-15331.8309073144,4114.94739772928,14518.6842471616"
"136357,1,18939,0,18.808384146014937,8,True,False,False,143064.54836998158,-3738.645163001844,9445.163869598528,14306.454836998158"
"98866,2,475,0,0.3164634399364163,8,False,False,True,98703.87474452754,7442.887474452753,3896.309979562203,9870.387474452755"
"49087,3,10403,0,10.455202831237395,3,True,False,False,43816.145413769504,-11369.782046983644,-2494.7083668984396,4381.614541376951"
"71430,0,7239,0,9.417347124463536,4,False,True,False,70917.8110510043,-3331.1594474497847,5673.424884080345,7091.781105100431"
"54504,0,6710,0,13.12110043951408,2,False,False,True,54945.52458355276,-5168.611885411181,4395.641966684221,5494.552458355276"
"37114,3,8078,0,11.19157708930684,4,False,False,True,33189.64192092534,-9014.617903953733,-3344.8286463259724,3318.9641920925346"
"108859,3,2285,0,13.740783011649611,11,False,False,True,121532.07897865164,11739.8483595646,3722.5663182921307,12153.207897865164"
"129657,3,5223,0,13.161651694983806,11,False,True,False,141499.00273816515,11951.275376497706,5319.920219053212,14149.900273816515"
"40975,0,13521,1,2.340234497158924,11,False,True,False,28412.91108521087,-9755.087225783504,773.0328868168699,2841.291108521087"
"41023,0,14889,1,15.994358272374392,9,False,True,False,32695.365594076145,-11535.758870666434,1115.6292475260916,3269.5365594076147"
"51447,3,6971,0,2.464651514326497,2,False,False,True,45743.989264575546,-8653.125268385611,-2340.480858833956,4574.398926457555"
"120469,4,19909,0,13.970612504182744,12,False,True,False,117390.25717766391,-3314.111423350416,1391.2205742131137,11739.025717766392"
"53959,4,11531,1,8.322907352812134,12,True,False,False,46918.9575785039,-8763.506363224416,-5746.483393719688,4691.89575785039"
"96203,1,14721,0,10.277014691531958,3,False,True,False,91368.79644369447,-11742.632633361458,5309.503715495558,9136.879644369448"
"149156,2,19206,0,18.06596028751421,11,False,False,True,156896.4637264447,3008.0887623861454,8551.717098115576,15689.64637264447"
"59703,4,4943,1,17.79767452946973,11,True,False,False,65385.74562432931,-1272.7974766547195,-4269.140350053655,6538.574562432932"
